invite_id,request_id,user_id.customer,user_id.provider,category_id,location_id,location,category,creation_time,sent_time,quote
18387,3688,4688,13,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,8/15/2013 23:56:24,8/16/2013 2:26:34,0
4815,955,1955,365,50,2,"Los Angeles-Long Beach-Anaheim, CA",SAT Tutoring,7/12/2013 5:56:20,7/12/2013 8:33:26,1
13091,2609,3609,431,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,8/2/2013 19:16:49,8/2/2013 20:27:27,0
13094,2609,3609,154,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,8/2/2013 19:16:49,8/2/2013 22:04:06,0
1670,337,1337,765,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,7/4/2013 6:41:20,7/4/2013 12:05:50,0
19636,3950,4950,381,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/19/2013 16:42:32,8/19/2013 19:59:30,0
1673,337,1337,13,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,7/4/2013 6:41:20,7/4/2013 11:17:13,1
8408,1674,2674,970,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,7/21/2013 3:48:53,7/21/2013 4:46:10,0
10345,2061,3061,486,50,11,"San Francisco-Oakland-Fremont, CA",SAT Tutoring,7/26/2013 18:10:12,7/27/2013 7:42:27,0
324,70,1070,82,50,5,"Houston-The Woodlands-Sugar Land, TX",SAT Tutoring,7/1/2013 10:08:21,7/1/2013 14:32:24,0
13655,2713,3713,946,50,81,"Winston-Salem, NC",SAT Tutoring,8/3/2013 20:55:31,8/3/2013 21:41:24,1
4816,955,1955,697,50,2,"Los Angeles-Long Beach-Anaheim, CA",SAT Tutoring,7/12/2013 5:56:20,7/12/2013 10:25:43,0
17703,3549,4549,381,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/14/2013 3:49:32,8/14/2013 8:41:39,0
326,70,1070,13,50,5,"Houston-The Woodlands-Sugar Land, TX",SAT Tutoring,7/1/2013 10:08:21,7/1/2013 11:04:25,0
10349,2061,3061,25,50,11,"San Francisco-Oakland-Fremont, CA",SAT Tutoring,7/26/2013 18:10:12,7/26/2013 22:15:22,0
7798,1552,2552,905,50,17,"San Diego-Carlsbad, CA",SAT Tutoring,7/19/2013 16:07:16,7/20/2013 1:36:34,1
4476,887,1887,697,50,10,"Boston-Cambridge-Newton, MA-NH",SAT Tutoring,7/11/2013 21:22:16,7/11/2013 23:00:22,1
23710,4779,5779,431,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/29/2013 3:53:25,8/29/2013 4:59:28,1
1677,337,1337,154,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,7/4/2013 6:41:20,7/4/2013 9:46:03,1
17698,3549,4549,453,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/14/2013 3:49:32,8/14/2013 7:30:45,1
3587,714,1714,479,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,7/9/2013 8:42:51,7/9/2013 11:40:07,1
14823,2950,3950,486,50,5,"Houston-The Woodlands-Sugar Land, TX",SAT Tutoring,8/6/2013 23:24:49,8/7/2013 2:32:39,0
1669,337,1337,194,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,7/4/2013 6:41:20,7/4/2013 9:40:11,0
17505,3509,4509,779,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/13/2013 7:52:32,8/13/2013 10:56:25,0
12533,2496,3496,479,50,4,"Dallas-Fort Worth-Arlington, TX",SAT Tutoring,7/31/2013 5:36:08,8/1/2013 18:48:01,1
23708,4779,5779,779,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/29/2013 3:53:25,8/29/2013 5:33:06,0
7797,1552,2552,611,50,17,"San Diego-Carlsbad, CA",SAT Tutoring,7/19/2013 16:07:16,7/19/2013 17:44:41,1
4474,887,1887,253,50,10,"Boston-Cambridge-Newton, MA-NH",SAT Tutoring,7/11/2013 21:22:16,7/12/2013 5:01:27,1
10350,2061,3061,253,50,11,"San Francisco-Oakland-Fremont, CA",SAT Tutoring,7/26/2013 18:10:12,7/26/2013 19:53:31,1
11696,2324,3324,253,50,2,"Los Angeles-Long Beach-Anaheim, CA",SAT Tutoring,7/29/2013 2:48:56,7/29/2013 4:53:01,1
10348,2061,3061,727,50,11,"San Francisco-Oakland-Fremont, CA",SAT Tutoring,7/26/2013 18:10:12,7/26/2013 18:47:19,0
1671,337,1337,730,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,7/4/2013 6:41:20,7/4/2013 16:47:15,0
10344,2061,3061,291,50,11,"San Francisco-Oakland-Fremont, CA",SAT Tutoring,7/26/2013 18:10:12,7/26/2013 18:45:20,1
23707,4779,5779,390,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/29/2013 3:53:25,8/29/2013 5:23:35,0
11692,2324,3324,748,50,2,"Los Angeles-Long Beach-Anaheim, CA",SAT Tutoring,7/29/2013 2:48:56,7/29/2013 3:16:23,1
19635,3950,4950,779,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/19/2013 16:42:32,8/19/2013 19:10:38,0
19632,3950,4950,486,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/19/2013 16:42:32,8/19/2013 17:50:58,0
19631,3950,4950,453,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/19/2013 16:42:32,8/19/2013 17:31:32,1
4477,887,1887,765,50,10,"Boston-Cambridge-Newton, MA-NH",SAT Tutoring,7/11/2013 21:22:16,7/11/2013 21:51:09,0
13093,2609,3609,727,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,8/2/2013 19:16:49,8/3/2013 4:09:50,0
14861,2959,3959,48,50,45,"New Orleans-Metairie, LA",SAT Tutoring,8/6/2013 6:52:56,8/6/2013 8:47:10,0
19634,3950,4950,970,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/19/2013 16:42:32,8/19/2013 18:17:42,0
23712,4779,5779,697,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/29/2013 3:53:25,8/29/2013 8:45:57,0
3583,714,1714,617,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,7/9/2013 8:42:51,7/9/2013 11:32:28,0
19941,4019,5019,680,50,16,"Minneapolis-St. Paul-Bloomington, MN-WI",SAT Tutoring,8/20/2013 9:19:54,8/20/2013 10:57:49,0
17700,3549,4549,617,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/14/2013 3:49:32,8/14/2013 7:01:41,0
13088,2609,3609,730,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,8/2/2013 19:16:49,8/3/2013 7:40:07,0
7799,1552,2552,365,50,17,"San Diego-Carlsbad, CA",SAT Tutoring,7/19/2013 16:07:16,7/19/2013 19:33:04,0
18390,3688,4688,727,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,8/15/2013 23:56:24,8/16/2013 9:46:16,1
1766,358,1358,730,50,8,"Miami-Fort Lauderdale-West Palm Beach, FL",SAT Tutoring,7/4/2013 1:04:21,7/4/2013 1:58:29,0
17508,3509,4509,53,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/13/2013 7:52:32,8/13/2013 8:12:45,0
13090,2609,3609,13,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,8/2/2013 19:16:49,8/3/2013 0:50:14,0
23709,4779,5779,13,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/29/2013 3:53:25,8/29/2013 4:45:28,0
4473,887,1887,13,50,10,"Boston-Cambridge-Newton, MA-NH",SAT Tutoring,7/11/2013 21:22:16,7/11/2013 23:41:20,1
14187,2826,3826,53,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/5/2013 11:58:22,8/5/2013 14:10:20,1
15913,3180,4180,292,50,18,"Tampa-St. Petersburg-Clearwater, FL",SAT Tutoring,8/9/2013 16:38:46,8/9/2013 18:03:22,1
7796,1552,2552,450,50,17,"San Diego-Carlsbad, CA",SAT Tutoring,7/19/2013 16:07:16,7/19/2013 16:27:16,0
4472,887,1887,450,50,10,"Boston-Cambridge-Newton, MA-NH",SAT Tutoring,7/11/2013 21:22:16,7/11/2013 23:31:12,0
4817,955,1955,185,50,2,"Los Angeles-Long Beach-Anaheim, CA",SAT Tutoring,7/12/2013 5:56:20,7/12/2013 6:19:28,0
8411,1674,2674,479,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,7/21/2013 3:48:53,7/21/2013 5:45:24,1
4475,887,1887,982,50,10,"Boston-Cambridge-Newton, MA-NH",SAT Tutoring,7/11/2013 21:22:16,7/11/2013 22:30:52,0
1891,383,1383,479,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,7/5/2013 6:31:39,7/6/2013 12:29:17,1
1885,383,1383,453,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,7/5/2013 6:31:39,7/5/2013 8:20:22,1
4814,955,1955,748,50,2,"Los Angeles-Long Beach-Anaheim, CA",SAT Tutoring,7/12/2013 5:56:20,7/12/2013 7:41:14,0
13095,2609,3609,381,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,8/2/2013 19:16:49,8/2/2013 19:49:57,1
17701,3549,4549,970,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/14/2013 3:49:32,8/17/2013 2:46:51,1
17509,3509,4509,697,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/13/2013 7:52:32,8/13/2013 18:40:24,0
13653,2713,3713,450,50,81,"Winston-Salem, NC",SAT Tutoring,8/3/2013 20:55:31,8/3/2013 21:34:29,1
13654,2713,3713,626,50,81,"Winston-Salem, NC",SAT Tutoring,8/3/2013 20:55:31,8/3/2013 22:28:33,0
17699,3549,4549,486,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/14/2013 3:49:32,8/14/2013 11:04:45,1
11693,2324,3324,365,50,2,"Los Angeles-Long Beach-Anaheim, CA",SAT Tutoring,7/29/2013 2:48:56,7/29/2013 7:38:55,0
7800,1552,2552,147,50,17,"San Diego-Carlsbad, CA",SAT Tutoring,7/19/2013 16:07:16,7/19/2013 16:40:28,0
12529,2496,3496,672,50,4,"Dallas-Fort Worth-Arlington, TX",SAT Tutoring,7/31/2013 5:36:08,7/31/2013 8:51:08,0
13092,2609,3609,946,50,3,"Chicago-Naperville-Elgin, IL-IN-WI",SAT Tutoring,8/2/2013 19:16:49,8/2/2013 21:43:03,1
4818,955,1955,253,50,2,"Los Angeles-Long Beach-Anaheim, CA",SAT Tutoring,7/12/2013 5:56:20,7/12/2013 7:10:11,0
13657,2713,3713,839,50,81,"Winston-Salem, NC",SAT Tutoring,8/3/2013 20:55:31,8/4/2013 6:07:57,0
15912,3180,4180,338,50,18,"Tampa-St. Petersburg-Clearwater, FL",SAT Tutoring,8/9/2013 16:38:46,8/10/2013 0:02:55,0
1886,383,1383,486,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,7/5/2013 6:31:39,7/5/2013 9:01:16,1
3582,714,1714,486,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,7/9/2013 8:42:51,7/9/2013 12:12:56,0
14185,2826,3826,13,50,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",SAT Tutoring,8/5/2013 11:58:22,8/5/2013 12:32:34,1
19944,4019,5019,982,50,16,"Minneapolis-St. Paul-Bloomington, MN-WI",SAT Tutoring,8/20/2013 9:19:54,8/20/2013 10:28:48,0
14821,2950,3950,571,50,5,"Houston-The Woodlands-Sugar Land, TX",SAT Tutoring,8/6/2013 23:24:49,8/7/2013 10:13:14,0
17702,3549,4549,779,50,1,"New York-Newark-Jersey City, NY-NJ-PA",SAT Tutoring,8/14/2013 3:49:32,8/14/2013 4:31:40,1
15911,3180,4180,136,50,18,"Tampa-St. Petersburg-Clearwater, FL",SAT Tutoring,8/9/2013 16:38:46,8/9/2013 19:48:21,0
4145,822,1822,897,51,31,"Las Vegas-Henderson-Paradise, NV",Party Planning,7/10/2013 8:15:12,7/10/2013 8:47:46,1
9480,1893,2893,85,51,59,"Albuquerque, NM",Party Planning,7/24/2013 1:12:34,7/24/2013 2:14:31,0
17991,3609,4609,446,51,40,"Jacksonville, FL",Party Planning,8/14/2013 18:04:14,8/14/2013 22:32:26,0
2648,527,1527,812,51,54,"Urban Honolulu, HI",Party Planning,7/7/2013 3:10:36,7/7/2013 5:07:21,1
9481,1893,2893,376,51,59,"Albuquerque, NM",Party Planning,7/24/2013 1:12:34,7/24/2013 9:43:25,1
4148,822,1822,388,51,31,"Las Vegas-Henderson-Paradise, NV",Party Planning,7/10/2013 8:15:12,7/10/2013 12:14:45,1
6518,1285,2285,595,51,44,"Richmond, VA",Party Planning,7/16/2013 0:22:10,7/16/2013 10:48:05,0
13346,2656,3656,885,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,8/2/2013 0:06:34,8/2/2013 3:29:57,1
2645,527,1527,627,51,54,"Urban Honolulu, HI",Party Planning,7/7/2013 3:10:36,7/7/2013 4:22:22,0
4144,822,1822,448,51,31,"Las Vegas-Henderson-Paradise, NV",Party Planning,7/10/2013 8:15:12,7/10/2013 12:22:49,1
4224,837,1837,922,51,29,"Cleveland-Elyria, OH",Party Planning,7/11/2013 17:30:06,7/12/2013 5:56:54,1
9162,1829,2829,329,51,27,"Sacramento-Roseville-Arden-Arcade, CA",Party Planning,7/23/2013 9:07:22,7/23/2013 10:38:14,0
9266,1853,2853,666,51,6,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Party Planning,7/23/2013 19:41:51,7/24/2013 6:14:49,1
8078,1607,2607,526,51,27,"Sacramento-Roseville-Arden-Arcade, CA",Party Planning,7/20/2013 2:47:30,7/20/2013 3:25:02,1
9265,1853,2853,985,51,6,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Party Planning,7/23/2013 19:41:51,7/23/2013 20:58:10,1
2341,469,1469,85,51,19,"St. Louis, MO-IL",Party Planning,7/6/2013 1:56:25,7/6/2013 9:12:22,0
17989,3609,4609,897,51,40,"Jacksonville, FL",Party Planning,8/14/2013 18:04:14,8/14/2013 18:52:57,0
9268,1853,2853,389,51,6,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Party Planning,7/23/2013 19:41:51,7/23/2013 21:53:18,0
24592,4956,5956,73,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,8/31/2013 3:30:47,8/31/2013 4:04:11,0
9164,1829,2829,274,51,27,"Sacramento-Roseville-Arden-Arcade, CA",Party Planning,7/23/2013 9:07:22,7/23/2013 12:18:54,0
13344,2656,3656,658,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,8/2/2013 0:06:34,8/2/2013 0:44:36,1
8079,1607,2607,274,51,27,"Sacramento-Roseville-Arden-Arcade, CA",Party Planning,7/20/2013 2:47:30,7/20/2013 14:09:04,0
15623,3118,4118,376,51,29,"Cleveland-Elyria, OH",Party Planning,8/8/2013 5:42:30,8/8/2013 7:07:07,1
9811,1958,2958,658,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/24/2013 15:41:48,7/24/2013 19:44:29,1
2915,579,1579,446,51,10,"Boston-Cambridge-Newton, MA-NH",Party Planning,7/8/2013 4:39:35,7/8/2013 6:25:32,1
23669,4772,5772,885,51,4,"Dallas-Fort Worth-Arlington, TX",Party Planning,8/29/2013 8:17:45,8/29/2013 10:40:07,0
9211,1839,2839,885,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/23/2013 1:53:23,7/23/2013 11:10:21,0
23666,4772,5772,58,51,4,"Dallas-Fort Worth-Arlington, TX",Party Planning,8/29/2013 8:17:45,8/29/2013 9:17:56,0
23664,4772,5772,756,51,4,"Dallas-Fort Worth-Arlington, TX",Party Planning,8/29/2013 8:17:45,8/29/2013 11:06:42,0
4223,837,1837,376,51,29,"Cleveland-Elyria, OH",Party Planning,7/11/2013 17:30:06,7/11/2013 22:00:06,0
6450,1271,2271,274,51,63,"Bakersfield, CA",Party Planning,7/16/2013 2:41:12,7/16/2013 4:25:42,1
9549,1907,2907,220,51,83,"Boise City, ID",Party Planning,7/24/2013 17:23:21,7/24/2013 20:43:48,1
6422,1265,2265,181,51,36,"Nashville-Davidson-Murfreesboro-Franklin, TN",Party Planning,7/16/2013 8:12:37,7/16/2013 13:12:19,1
7402,1471,2471,658,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/18/2013 20:31:10,7/19/2013 4:18:12,0
12897,2570,3570,885,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,8/1/2013 2:49:04,8/1/2013 3:04:05,0
1695,342,1342,73,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,7/4/2013 11:10:39,7/4/2013 14:29:59,0
8616,1718,2718,962,51,9,"Atlanta-Sandy Springs-Roswell, GA",Party Planning,7/22/2013 14:01:53,7/22/2013 16:08:24,0
9210,1839,2839,453,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/23/2013 1:53:23,7/23/2013 4:19:34,1
9550,1907,2907,454,51,83,"Boise City, ID",Party Planning,7/24/2013 17:23:21,7/24/2013 17:34:03,0
17474,3503,4503,828,51,3,"Chicago-Naperville-Elgin, IL-IN-WI",Party Planning,8/13/2013 8:02:42,8/13/2013 10:08:11,0
24594,4956,5956,365,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,8/31/2013 3:30:47,8/31/2013 3:53:59,0
1697,342,1342,365,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,7/4/2013 11:10:39,7/4/2013 14:35:02,0
6517,1285,2285,73,51,44,"Richmond, VA",Party Planning,7/16/2013 0:22:10,7/17/2013 9:54:37,1
4152,822,1822,666,51,31,"Las Vegas-Henderson-Paradise, NV",Party Planning,7/10/2013 8:15:12,7/10/2013 17:40:38,0
6421,1265,2265,85,51,36,"Nashville-Davidson-Murfreesboro-Franklin, TN",Party Planning,7/16/2013 8:12:37,7/16/2013 12:45:39,1
9547,1907,2907,665,51,83,"Boise City, ID",Party Planning,7/24/2013 17:23:21,7/24/2013 22:58:02,0
9813,1958,2958,885,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/24/2013 15:41:48,7/26/2013 7:16:03,0
23663,4772,5772,755,51,4,"Dallas-Fort Worth-Arlington, TX",Party Planning,8/29/2013 8:17:45,8/29/2013 10:45:05,1
4225,837,1837,181,51,29,"Cleveland-Elyria, OH",Party Planning,7/11/2013 17:30:06,7/11/2013 20:14:24,1
18918,3802,4802,885,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,8/17/2013 5:23:38,8/17/2013 7:35:35,0
9165,1829,2829,756,51,27,"Sacramento-Roseville-Arden-Arcade, CA",Party Planning,7/23/2013 9:07:22,7/23/2013 9:36:37,0
8618,1718,2718,389,51,9,"Atlanta-Sandy Springs-Roswell, GA",Party Planning,7/22/2013 14:01:53,7/23/2013 1:26:45,0
24591,4956,5956,376,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,8/31/2013 3:30:47,8/31/2013 7:40:47,1
9789,1953,2953,223,51,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Party Planning,7/24/2013 11:35:05,7/24/2013 12:59:11,0
2649,527,1527,591,51,54,"Urban Honolulu, HI",Party Planning,7/7/2013 3:10:36,7/7/2013 3:32:23,0
9267,1853,2853,388,51,6,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Party Planning,7/23/2013 19:41:51,7/25/2013 2:12:36,0
12896,2570,3570,453,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,8/1/2013 2:49:04,8/1/2013 5:44:33,1
6451,1271,2271,291,51,63,"Bakersfield, CA",Party Planning,7/16/2013 2:41:12,7/16/2013 4:34:15,0
9786,1953,2953,755,51,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Party Planning,7/24/2013 11:35:05,7/24/2013 14:31:32,0
9785,1953,2953,658,51,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Party Planning,7/24/2013 11:35:05,7/24/2013 14:25:02,0
2339,469,1469,665,51,19,"St. Louis, MO-IL",Party Planning,7/6/2013 1:56:25,7/6/2013 4:24:11,0
9163,1829,2829,526,51,27,"Sacramento-Roseville-Arden-Arcade, CA",Party Planning,7/23/2013 9:07:22,7/23/2013 10:33:21,0
9477,1893,2893,329,51,59,"Albuquerque, NM",Party Planning,7/24/2013 1:12:34,7/24/2013 8:53:03,1
9479,1893,2893,627,51,59,"Albuquerque, NM",Party Planning,7/24/2013 1:12:34,7/24/2013 2:26:20,1
9478,1893,2893,846,51,59,"Albuquerque, NM",Party Planning,7/24/2013 1:12:34,7/24/2013 4:03:53,0
4146,822,1822,962,51,31,"Las Vegas-Henderson-Paradise, NV",Party Planning,7/10/2013 8:15:12,7/10/2013 8:31:58,0
18916,3802,4802,658,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,8/17/2013 5:23:38,8/17/2013 6:48:42,0
7404,1471,2471,885,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/18/2013 20:31:10,7/19/2013 3:00:46,1
9784,1953,2953,846,51,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Party Planning,7/24/2013 11:35:05,7/24/2013 12:13:00,0
17990,3609,4609,378,51,40,"Jacksonville, FL",Party Planning,8/14/2013 18:04:14,8/14/2013 20:35:31,0
8617,1718,2718,388,51,9,"Atlanta-Sandy Springs-Roswell, GA",Party Planning,7/22/2013 14:01:53,7/22/2013 16:15:57,0
8076,1607,2607,389,51,27,"Sacramento-Roseville-Arden-Arcade, CA",Party Planning,7/20/2013 2:47:30,7/20/2013 4:55:58,1
1698,342,1342,454,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,7/4/2013 11:10:39,7/5/2013 2:24:16,0
9812,1958,2958,453,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/24/2013 15:41:48,7/24/2013 18:57:26,1
13345,2656,3656,453,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,8/2/2013 0:06:34,8/2/2013 5:31:16,1
2914,579,1579,605,51,10,"Boston-Cambridge-Newton, MA-NH",Party Planning,7/8/2013 4:39:35,7/8/2013 6:07:10,1
5261,1039,2039,329,51,76,"Stockton-Lodi, CA",Party Planning,7/13/2013 12:36:26,7/13/2013 15:04:21,1
9551,1907,2907,897,51,83,"Boise City, ID",Party Planning,7/24/2013 17:23:21,7/24/2013 18:59:26,1
22489,4542,5542,756,51,71,"Dayton, OH",Party Planning,8/26/2013 1:36:24,8/26/2013 7:37:03,0
9209,1839,2839,658,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/23/2013 1:53:23,7/23/2013 2:34:25,0
8619,1718,2718,478,51,9,"Atlanta-Sandy Springs-Roswell, GA",Party Planning,7/22/2013 14:01:53,7/22/2013 17:49:55,1
8080,1607,2607,756,51,27,"Sacramento-Roseville-Arden-Arcade, CA",Party Planning,7/20/2013 2:47:30,7/20/2013 4:05:25,0
2646,527,1527,962,51,54,"Urban Honolulu, HI",Party Planning,7/7/2013 3:10:36,7/7/2013 3:57:38,0
22058,4453,5453,73,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,8/25/2013 19:38:04,8/25/2013 21:32:59,0
4151,822,1822,885,51,31,"Las Vegas-Henderson-Paradise, NV",Party Planning,7/10/2013 8:15:12,7/10/2013 8:51:09,0
8914,1781,2781,885,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/22/2013 16:45:40,7/22/2013 21:26:51,0
17472,3503,4503,905,51,3,"Chicago-Naperville-Elgin, IL-IN-WI",Party Planning,8/13/2013 8:02:42,8/13/2013 11:41:13,1
17475,3503,4503,666,51,3,"Chicago-Naperville-Elgin, IL-IN-WI",Party Planning,8/13/2013 8:02:42,8/13/2013 19:48:46,0
15624,3118,4118,922,51,29,"Cleveland-Elyria, OH",Party Planning,8/8/2013 5:42:30,8/8/2013 9:27:22,1
6519,1285,2285,845,51,44,"Richmond, VA",Party Planning,7/16/2013 0:22:10,7/16/2013 6:40:20,0
18917,3802,4802,453,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,8/17/2013 5:23:38,8/17/2013 6:48:58,0
9476,1893,2893,448,51,59,"Albuquerque, NM",Party Planning,7/24/2013 1:12:34,7/24/2013 4:20:43,1
8912,1781,2781,658,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/22/2013 16:45:40,7/23/2013 6:24:55,0
22060,4453,5453,365,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,8/25/2013 19:38:04,8/25/2013 20:09:03,0
1176,237,1237,227,51,52,"Grand Rapids-Wyoming, MI",Party Planning,7/3/2013 10:36:04,7/3/2013 15:54:15,0
7375,1466,2466,812,51,91,"Des Moines-West Des Moines, IA",Party Planning,7/18/2013 4:23:43,7/18/2013 7:44:46,0
2913,579,1579,846,51,10,"Boston-Cambridge-Newton, MA-NH",Party Planning,7/8/2013 4:39:35,7/8/2013 7:47:16,1
4147,822,1822,227,51,31,"Las Vegas-Henderson-Paradise, NV",Party Planning,7/10/2013 8:15:12,7/11/2013 8:01:55,0
15625,3118,4118,181,51,29,"Cleveland-Elyria, OH",Party Planning,8/8/2013 5:42:30,8/8/2013 11:45:43,1
4150,822,1822,526,51,31,"Las Vegas-Henderson-Paradise, NV",Party Planning,7/10/2013 8:15:12,7/10/2013 19:55:31,0
24595,4956,5956,454,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,8/31/2013 3:30:47,8/31/2013 5:03:46,1
9067,1811,2811,595,51,5,"Houston-The Woodlands-Sugar Land, TX",Party Planning,7/23/2013 13:43:44,7/23/2013 14:42:37,0
7376,1466,2466,845,51,91,"Des Moines-West Des Moines, IA",Party Planning,7/18/2013 4:23:43,7/18/2013 9:04:12,1
8620,1718,2718,725,51,9,"Atlanta-Sandy Springs-Roswell, GA",Party Planning,7/22/2013 14:01:53,7/22/2013 15:12:46,0
5263,1039,2039,725,51,76,"Stockton-Lodi, CA",Party Planning,7/13/2013 12:36:26,7/13/2013 16:11:05,1
22493,4542,5542,922,51,71,"Dayton, OH",Party Planning,8/26/2013 1:36:24,8/26/2013 4:04:39,0
22059,4453,5453,378,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,8/25/2013 19:38:04,8/25/2013 21:42:25,0
7403,1471,2471,453,51,1,"New York-Newark-Jersey City, NY-NJ-PA",Party Planning,7/18/2013 20:31:10,7/18/2013 22:59:05,0
22057,4453,5453,376,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,8/25/2013 19:38:04,8/25/2013 20:58:15,0
9783,1953,2953,181,51,7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Party Planning,7/24/2013 11:35:05,7/24/2013 16:05:46,1
9548,1907,2907,595,51,83,"Boise City, ID",Party Planning,7/24/2013 17:23:21,7/25/2013 3:27:15,0
1694,342,1342,376,51,2,"Los Angeles-Long Beach-Anaheim, CA",Party Planning,7/4/2013 11:10:39,7/4/2013 17:51:02,0
